time,amp
2.76953125,-2.52817418
2.7734375,-3.652024241
2.77734375,-3.582691912
2.78125,-4.088642268
2.78515625,-3.385749596
2.7890625,-2.741069051
2.79296875,-0.163591615
2.796875,0.158028428
2.80078125,-0.590025541
2.8046875,-0.988160566
2.80859375,-3.336966653
2.8125,-3.0758136
2.81640625,-2.788955989
2.8203125,-1.805441364
2.82421875,-1.447118973
2.828125,-0.286349807
2.83203125,-1.125211811
2.8359375,-2.221037801
2.83984375,-3.212979261
2.84375,-1.940464235
2.84765625,-2.395705072
2.8515625,-0.639583813
2.85546875,-0.016125528
2.859375,1.148889414
2.86328125,-1.072190041
2.8671875,-0.770885393
2.87109375,-2.093858327
2.875,-2.348701781
2.87890625,-1.478289097
2.8828125,-0.534846068
2.88671875,1.968753651
2.890625,0.894166225
2.89453125,0.811314877
2.8984375,-0.861205591
2.90234375,-0.955953679
2.90625,-1.636414105
2.91015625,-0.030043103
2.9140625,1.821783565
2.91796875,2.813579575
2.921875,2.696632599
2.92578125,1.733141345
2.9296875,2.618178281
2.93359375,1.865119007
2.9375,0.107741401
2.94140625,-0.25606342
2.9453125,2.113114858
2.94921875,2.016625024
2.953125,2.575521017
2.95703125,3.108059144
2.9609375,0.791219032
2.96484375,-0.400684405
2.96875,0.918732476
2.97265625,1.59625675
2.9765625,2.680876772
2.98046875,4.15438256
2.984375,5.048022473
2.98828125,4.541153467
2.9921875,2.435260199
2.99609375,2.116002547
3,1.109571259
3.00390625,0.950397059
3.0078125,1.431170888
3.01171875,3.559818338
3.015625,3.335937132
3.01953125,3.19056136
3.0234375,1.705553721
3.02734375,0.321416674
3.03125,1.151370127
3.03515625,1.618461138
3.0390625,3.618707913
3.04296875,4.51181209
3.046875,5.11939221
3.05078125,3.469065496
3.0546875,2.144279278
3.05859375,0.669837882
3.0625,1.111847595
3.06640625,2.760327124
3.0703125,2.302945231
3.07421875,2.250801676
3.078125,3.611670849
3.08203125,1.90620534
3.0859375,0.702428838
3.08984375,1.09185628
3.09375,-0.171053552
3.09765625,1.080116461
3.1015625,2.919392979
3.10546875,3.377485383
3.109375,4.112542718
3.11328125,1.953635242
3.1171875,2.139538883
3.12109375,1.770865018
3.125,0.049353397
3.12890625,-1.100426452
3.1328125,0.56288467
3.13671875,1.246262533
3.140625,2.125075402
3.14453125,1.661700528
3.1484375,0.625540793
3.15234375,-0.83827193
3.15625,-1.312910169
3.16015625,-0.752463896
3.1640625,1.308315149
3.16796875,0.692536235
3.171875,2.139670768
3.17578125,1.89542782
3.1796875,0.075907478
3.18359375,-0.496401573
3.1875,-1.535440537
3.19140625,-1.89434518
3.1953125,-0.355974972
3.19921875,0.272219776
3.203125,0.534774888
3.20703125,-0.102840732
3.2109375,-0.60850313
3.21484375,-2.751872992
3.21875,-2.11890177
3.22265625,-1.61089896
3.2265625,-0.647886025
3.23046875,1.487819801
3.234375,1.069220246
3.23828125,1.383463763
3.2421875,0.479155359
3.24609375,-1.466424111
3.25,-1.824304282
3.25390625,-1.345427725
3.2578125,-0.896342381
3.26171875,0.459734157
3.265625,-0.264901955
3.26953125,0.853431135
3.2734375,-1.404111943
3.27734375,-2.80646978
3.28125,-0.991340042
3.28515625,-1.24126682
3.2890625,0.343664761
3.29296875,1.041173953
3.296875,1.148527498
3.30078125,-0.577815546
3.3046875,0.645170166
3.30859375,-1.099543126
3.3125,-1.615144643
3.31640625,-0.92438268
3.3203125,-1.116025452
3.32421875,0.339204422
3.328125,1.996414639
3.33203125,1.318724703
3.3359375,-0.748971675
3.33984375,-2.155725168
3.34375,-1.295185148
3.34765625,-0.090170092
3.3515625,1.672203072
3.35546875,2.384263211
3.359375,2.173017552
3.36328125,2.679979042
3.3671875,0.657020563
3.37109375,-0.350975341
3.375,-0.706351546
3.37890625,-0.741862809
3.3828125,0.842666449
3.38671875,1.476175799
3.390625,2.34389015
3.39453125,1.907451292
3.3984375,1.063544342
3.40234375,0.179119994
3.40625,1.100942679
3.41015625,1.406780262
3.4140625,2.34781012
3.41796875,2.615925044
3.421875,3.054288933
3.42578125,2.420991342
3.4296875,4.197565517
3.43359375,1.994024597
3.4375,0.959426031
3.44140625,0.473631631
3.4453125,1.304332872
3.44921875,3.365174843
3.453125,4.443069926
3.45703125,2.009925817
3.4609375,1.869045472
3.46484375,1.221766951
3.46875,-0.217000248
3.47265625,2.216782039
3.4765625,2.65191121
3.48046875,5.294442469
3.484375,4.312361635
3.48828125,4.333306993
3.4921875,2.170455503
3.49609375,1.257615134
3.5,0.260834768
3.50390625,1.469334204
3.5078125,2.911103985
3.51171875,2.628056846
3.515625,3.639541451
3.51953125,2.597385396
3.5234375,1.978175395
3.52734375,1.716699626
3.53125,0.728742276
3.53515625,0.563801548
3.5390625,1.832336054
3.54296875,3.363906457
3.546875,3.751432883
3.55078125,2.767743643
3.5546875,2.176946475
3.55859375,1.553711699
3.5625,-0.127323275
3.56640625,0.056493247
3.5703125,-0.404686624
3.57421875,1.350662587
3.578125,1.258560776
3.58203125,1.38975146
3.5859375,0.907547334
3.58984375,0.531510759
3.59375,0.347264397
3.59765625,-0.345271041
3.6015625,0.635913591
3.60546875,2.410371403
3.609375,2.56579125
3.61328125,2.146875374
3.6171875,0.870255604
3.62109375,-1.896950848
3.625,-1.365350606
3.62890625,-1.63227868
3.6328125,-1.271364618
3.63671875,-0.390617665
3.640625,1.147273947
3.64453125,-0.687709413
3.6484375,-2.019562886
3.65234375,-2.107586776
3.65625,-1.325112749
3.66015625,-2.053120165
3.6640625,-0.751983009
3.66796875,-0.46909218
3.671875,1.56580541
3.67578125,0.01702649
3.6796875,-0.983956999
3.68359375,-3.228786936
3.6875,-2.79794899
3.69140625,-2.920779565
3.6953125,-3.072237644
3.69921875,-1.432088975
3.703125,-1.40486314
3.70703125,-1.511418415
3.7109375,-2.745890704
3.71484375,-3.655786956
3.71875,-4.481816212
3.72265625,-3.442151993
3.7265625,-1.564709642
3.73046875,0.193486101
3.734375,-1.190732535
3.73828125,0.550563739
3.7421875,-1.170435069
3.74609375,-3.260034686
3.75,-4.190499736
3.75390625,-4.191159378
3.7578125,-2.316027943
3.76171875,-2.316230007
3.765625,-1.748875742
3.76953125,-1.274973089
3.7734375,-2.480895262
3.77734375,-3.05321483
3.78125,-3.509323782
3.78515625,-3.406548783
3.7890625,-2.205306409
3.79296875,-0.152966256
3.796875,-0.544377493
3.80078125,0.217165771
3.8046875,-1.133927746
3.80859375,-2.602242454
3.8125,-3.336052721
3.81640625,-2.778092941
3.8203125,0.204137644
3.82421875,-1.057013694
3.828125,-1.477538176
3.83203125,0.411644967
3.8359375,-1.268374964
3.83984375,-2.86174093
3.84375,-0.941488533
3.84765625,-1.512231334
3.8515625,-0.344152748
3.85546875,0.256341537
3.859375,0.663287972
3.86328125,-0.146513095
3.8671875,-0.350909816
3.87109375,-1.857741344
3.875,-1.297430393
3.87890625,-1.544292789
3.8828125,0.789730439
3.88671875,1.694384704
3.890625,1.359516592
3.89453125,0.790613699
3.8984375,0.860010298
3.90234375,-1.379145467
3.90625,-0.364118901
3.91015625,-0.472390104
3.9140625,1.029057813
3.91796875,2.133022073
3.921875,3.503803485
3.92578125,2.272277669
3.9296875,1.022129699
3.93359375,0.918292326
3.9375,-0.236269781
3.94140625,0.598693129
3.9453125,1.133023365
3.94921875,2.56192624
3.953125,1.250754365
3.95703125,2.842103213
3.9609375,2.83960383
3.96484375,1.49417975
3.96875,1.228770324
3.97265625,1.191188408
3.9765625,2.735176824
3.98046875,3.994728746
3.984375,4.424517634
3.98828125,3.402153999
3.9921875,2.572071326
3.99609375,1.493193788
4,0.696008086
4.00390625,1.799392261
4.0078125,3.79127682
4.01171875,2.313687921
4.015625,3.640757211
4.01953125,2.248952912
4.0234375,3.030836278
4.02734375,2.193754459
4.03125,-0.008635112
4.03515625,2.887055372
4.0390625,2.174352562
4.04296875,4.148222831
4.046875,5.148247755
4.05078125,4.035787082
4.0546875,4.188370694
4.05859375,3.213349289
4.0625,0.884376805
4.06640625,-0.209777238
4.0703125,1.611946433
4.07421875,2.203338476
4.078125,2.598864707
4.08203125,1.906607262
4.0859375,1.652793826
4.08984375,1.970455498
4.09375,-0.131804546
4.09765625,0.702855761
4.1015625,2.767565619
4.10546875,3.890847504
4.109375,3.831657011
4.11328125,3.618143533
4.1171875,2.271842115
4.12109375,0.176912556
4.125,-0.021637451
4.12890625,-0.315076906
4.1328125,0.122236631
4.13671875,1.963916582
4.140625,1.925491206
4.14453125,1.28276105
4.1484375,0.553589429
4.15234375,0.01647619
4.15625,-0.68538361
4.16015625,-0.256529984
4.1640625,0.94544007
4.16796875,1.89687601
4.171875,1.780965338
4.17578125,2.222030075
4.1796875,1.379827111
4.18359375,-1.136020214
4.1875,-0.271112547
4.19140625,-1.412380076
4.1953125,-0.612191497
4.19921875,-0.125858979
4.203125,0.292883278
4.20703125,-0.255674864
4.2109375,-0.423535204
4.21484375,-0.574230211
4.21875,-1.533372306
4.22265625,-0.726883973
4.2265625,0.777507485
4.23046875,-0.505826787
4.234375,1.427640346
4.23828125,1.264803863
4.2421875,0.31561048
4.24609375,-2.192471187
4.25,-2.636167383
4.25390625,-1.249821847
4.2578125,-0.918853569
4.26171875,0.467462602
4.265625,-0.073950955
4.26953125,-0.88216993
4.2734375,-0.296832223
4.27734375,-0.895098666
4.28125,-0.83477017
4.28515625,-2.170636702
4.2890625,-0.785757584
4.29296875,0.338776413
4.296875,1.767651069
4.30078125,0.976432037
4.3046875,1.080221028
4.30859375,-1.838492817
4.3125,-2.592292433
4.31640625,-1.051063959
4.3203125,0.536124764
4.32421875,0.292796188
4.328125,0.470322042
4.33203125,0.846156468
4.3359375,-0.973598009
4.33984375,-0.751288982
4.34375,-0.409979143
4.34765625,-0.087803526
4.3515625,-0.131320932
4.35546875,1.985470075
4.359375,2.691807811
4.36328125,3.633357887
4.3671875,1.977073287
4.37109375,0.220692264
4.375,0.535220071
4.37890625,-0.625074961
4.3828125,0.793776574
4.38671875,2.938736318
4.390625,3.474764323
4.39453125,2.661842694
4.3984375,1.633094258
4.40234375,0.126887291
4.40625,0.792053002
4.41015625,0.497018159
4.4140625,2.673808423
4.41796875,3.72195576
4.421875,4.803097755
4.42578125,3.394267402
4.4296875,2.952225246
4.43359375,1.880690634
4.4375,0.228713419
4.44140625,1.188613315
4.4453125,3.039549442
4.44921875,3.089930326
4.453125,3.258032355
4.45703125,3.369707279
4.4609375,1.979280276
4.46484375,1.555346565
4.46875,0.957616437
4.47265625,1.673139773
4.4765625,3.205593357
4.48046875,4.946677071
4.484375,4.845378271
4.48828125,5.117046884
4.4921875,1.610141775
4.49609375,1.36867873
4.5,1.149255206
4.50390625,0.692838035
4.5078125,1.280763487
4.51171875,3.393756112
4.515625,3.751059876
